Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
1032.24	0.01113697		
1032.44	0.01093431		
1032.64	0.01115004		
1032.84	0.01154373		
1033.04	0.01147325		
1033.24	0.01111993		
1033.44	0.01118063		
1033.64	0.01079494		
1033.84	0.01019004		
1034.04	0.00975294		
1034.24	0.00952904		
1034.44	0.00944985		
1034.64	0.00966627		
1034.84	0.01000831		
1035.04	0.01021608		
1035.24	0.01060433		
1035.44	0.01134494		
1035.64	0.01185377		
1035.84	0.01202845		
1036.04	0.01205123		
1036.24	0.01213111		
1036.44	0.01224675		
1036.64	0.01243726		
1036.84	0.01234695		
1037.04	0.01191265		
1037.24	0.0114856		
1037.44	0.01170844		
1037.64	0.01114538		
1037.84	0.01112854		
1038.04	0.0111681		
1038.24	0.01127513		
1038.44	0.0111376		
1038.64	0.01129655		
1038.84	0.01103831		
1039.04	0.01075372		
1039.24	0.01091069		
1039.44	0.01102006		
1039.64	0.01105459		
1039.84	0.01108871		
1040.04	0.01092026		
1040.24	0.0107248		
1040.44	0.01076931		
1040.64	0.01050774		
1040.84	0.0104717		
1041.04	0.01048332		
1041.24	0.0109091		
